"Species","Genus","Family","Ordo","Class","Phylum"
"Anthogorgia_verrilli_Nutting,_1910","Anthogorgia_[Cnidaria]","Acanthogorgiidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthogorgia_verrilli_Thomson_&_Henderson,_1906","Anthogorgia_[Cnidaria]","Acanthogorgiidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthohebella_brevitheca_(Leloup,_1938)","Anthohebella_[Cnidaria]","Lafoeidae","Leptothecata","Hydrozoa","Cnidaria"
"Anthohebella_darwinensis_Watson,_2000","Anthohebella_[Cnidaria]","Lafoeidae","Leptothecata","Hydrozoa","Cnidaria"
"Anthohebella_najimaensis_(Hirohito,_1995)","Anthohebella_[Cnidaria]","Lafoeidae","Leptothecata","Hydrozoa","Cnidaria"
"Anthohebella_parasitica_(Ciamician,_1880)","Anthohebella_[Cnidaria]","Lafoeidae","Leptothecata","Hydrozoa","Cnidaria"
"Anthohebella_tubitheca_(Millard_&_Bouillon,_1975)","Anthohebella_[Cnidaria]","Lafoeidae","Leptothecata","Hydrozoa","Cnidaria"
"Antholoba_achates_(Drayton_in_Dana,_1846)","Antholoba_[Cnidaria]","Actinostolidae","Actiniaria","Anthozoa","Cnidaria"
"Antholoba_perdix_(Verrill,_1882)","Antholoba_[Cnidaria]","Actinostolidae","Actiniaria","Anthozoa","Cnidaria"
"Anthomastus_aberrans_(Thomson_&_Henderson,_1906)","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_agaricoides_(Thomson_&_Henderson,_1906)","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_agaricus_Studer,_1890","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_agassizii_(Verrill,_1922)","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_antarcticus_Kkenthal,_1910","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_bathyproctus_Bayer,_1993","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_canariensis_Wright_&_Studer,_1889","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_fisheri_Bayer,_1952","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_globosus_d'Hondt,_1992","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_grandiflorus_Verrill,_1878","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_granulosus_Kkenthal,_1910","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_muscarioides_Kkenthal,_1910","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_phalloides_Benham,_1928","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_purpureus","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_ritteri_Nutting,_1909","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_robustum_delta_Bayer,_1993","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_robustum_Versluys,_1906","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_steenstrupi_Wright_&_Studer,_1889","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_tahinodus_d'Hondt,_1988","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomastus_zealandicus_Benham,_1928","Anthomastus_[Cnidaria]","Alcyoniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthometra_adriani_(Bell,_1908)","Anthometra_[Echinodermata]","Antedonidae","Comatulida","Crinoidea","Echinodermata"
"Anthomuda_affinis_(Richardson,_1902)","Anthomuda_[Arthropoda]","Antheluridae","Isopoda","Malacostraca","Arthropoda"
"Anthomuda_alba_Mller,_1990","Anthomuda_[Arthropoda]","Antheluridae","Isopoda","Malacostraca","Arthropoda"
"Anthomuda_chorizema_Poore_&_Lew_Ton,_1988","Anthomuda_[Arthropoda]","Antheluridae","Isopoda","Malacostraca","Arthropoda"
"Anthomuda_cracens_(Kensley,_1980)","Anthomuda_[Arthropoda]","Antheluridae","Isopoda","Malacostraca","Arthropoda"
"Anthomuda_hapla_(Kensley,_1980)","Anthomuda_[Arthropoda]","Antheluridae","Isopoda","Malacostraca","Arthropoda"
"Anthomuda_hovea_Poore_&_Lew_Ton,_1988","Anthomuda_[Arthropoda]","Antheluridae","Isopoda","Malacostraca","Arthropoda"
"Anthomuda_poorei_Mller,_1990","Anthomuda_[Arthropoda]","Antheluridae","Isopoda","Malacostraca","Arthropoda"
"Anthomuda_quadrilineata_Kensley_&_Schotte,_2000","Anthomuda_[Arthropoda]","Antheluridae","Isopoda","Malacostraca","Arthropoda"
"Anthomuricea_aberrans_Nutting,_1912","Anthomuricea_[Cnidaria]","Plexauridae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomuricea_argentea_Wright_&_Studer,_1889","Anthomuricea_[Cnidaria]","Plexauridae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomuricea_brunnea_Nutting,_1910","Anthomuricea_[Cnidaria]","Plexauridae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomuricea_divergens_Kkenthal,_1919","Anthomuricea_[Cnidaria]","Plexauridae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomuricea_reticulata_Nutting,_1910","Anthomuricea_[Cnidaria]","Plexauridae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomuricea_sanguinea_Nutting,_1910","Anthomuricea_[Cnidaria]","Plexauridae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomuricea_simplex_Whitelegge,_1897","Anthomuricea_[Cnidaria]","Plexauridae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomuricea_tenuispina_Nutting,_1908","Anthomuricea_[Cnidaria]","Plexauridae","Alcyonacea","Anthozoa","Cnidaria"
"Anthomuricea_timorensis_Nutting,_1910","Anthomuricea_[Cnidaria]","Plexauridae","Alcyonacea","Anthozoa","Cnidaria"
"Anthonema_revolutum_Cobb,_1906","Anthonema_[Nematoda]","Plectidae","Chromadorida","Adenophorea","Nematoda"
"Anthopharynx_sacculipenis_Ehlers,_1972","Anthopharynx_[Platyhelminthes]","Solenopharyngidae","Rhabdocoela","Rhabditophora","Platyhelminthes"
"Anthopharynx_vaginatus_Karling,_1940","Anthopharynx_[Platyhelminthes]","Solenopharyngidae","Rhabdocoela","Rhabditophora","Platyhelminthes"
"Anthophiura_axiologa_H.L._Clark,_1911","Anthophiura_[Echinodermata]","Ophiuridae","Ophiurida","Ophiuroidea","Echinodermata"
"Anthophiura_dilatata_Tommasi,_1976","Anthophiura_[Echinodermata]","Ophiuridae","Ophiurida","Ophiuroidea","Echinodermata"
"Anthophiura_granulata_(H.L._Clark,_1939)","Anthophiura_[Echinodermata]","Ophiuridae","Ophiurida","Ophiuroidea","Echinodermata"
"Anthophiura_ingolfi_Fasmer,_1930","Anthophiura_[Echinodermata]","Ophiuridae","Ophiurida","Ophiuroidea","Echinodermata"
"Anthophiura_nixastrum_(Litvinova,_1981)","Anthophiura_[Echinodermata]","Ophiuridae","Ophiurida","Ophiuroidea","Echinodermata"
"Anthopleura_africana_(Carlgren,_1900)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_ambonensis_(Kwietniewski,_1898)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_anjunae_Den_Hartog_&_Vennam,_1993","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_anneae_Carlgren,_1940","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_artemisia_(Pickering_in_Dana,_1846)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_atodai_Yanagi_&_Daly,_2004","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_aureoradiata_(Stuckey,_1909)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_ballii_(Cocks,_1851)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_buddemeieri_Fautin,_2005","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_chinensis_England,_1992","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_dixoniana_(Haddon_&_Shackleton,_1893)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_dowii_Verrill,_1869","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_elegantissima_(Brandt,_1835)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_foxi_Carlgren,_1927","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_haddoni_(Kwietniewski,_1898)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_handi_Dunn,_1978","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_hermaphroditica_(Carlgren,_1899)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_incerta_England,_1992","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_inconspicua_(Hutton,_1878)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_insignis_Carlgren,_1940","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_japonica_Verrill,_1899","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_kohli_Carlgren,_1930","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_krebsi_Duchassaing_&_Michelotti,_1860","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_kurogane_Uchida_&_Muramatsu,_1958","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_listeri_(Johnson,_1861)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_mariscali_Daly_&_Fautin,_2004","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_michaelseni_(Pax,_1920)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_midori_Uchida_&_Muramatsu,_1958","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_minima_(Stuckey_&_Walton,_1910)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_mortenseni_Carlgren,_1941","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_mortoni_England,_1992","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_nigrescens_(Verrill,_1928)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_pallida_Duchassaing_&_Michelotti,_1866","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_panikkarii_Parulekar,_1968","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_qingdaoensis_Pei,_1994","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_rosea_(Stuckey_&_Walton,_1910)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_sanctaehelenae_Carlgren,_1941","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_sola_Pearse_&_Francis,_2000","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_stellula_(Hemprich_&_Ehrenberg_in_Ehrenberg,_1834)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_texaensis_(Carlgren_&_Hedgpeth,_1952)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_thallia_(Gosse,_1854)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_varioarmata_Watzl,_1922","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_waridi_(Carlgren,_1900)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthopleura_xanthogrammica_(Brandt,_1835)","Anthopleura_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthoplexaura_dimorpha_Kkenthal,_1908","Anthoplexaura_[Cnidaria]","Plexauridae","Alcyonacea","Anthozoa","Cnidaria"
"Anthoptilum_grandiflorum_(Verrill,_1879)","Anthoptilum_[Cnidaria]","Anthoptilidae","Pennatulacea","Anthozoa","Cnidaria"
"Anthoptilum_murrayi_Klliker,_1880","Anthoptilum_[Cnidaria]","Anthoptilidae","Pennatulacea","Anthozoa","Cnidaria"
"Anthosactis_capensis_Carlgren,_1938","Anthosactis_[Cnidaria]","Actinostolidae","Actiniaria","Anthozoa","Cnidaria"
"Anthosactis_epizoica_(Pax,_1922)","Anthosactis_[Cnidaria]","Actinostolidae","Actiniaria","Anthozoa","Cnidaria"
"Anthosactis_excavata_(Hertwig,_1882)","Anthosactis_[Cnidaria]","Actinostolidae","Actiniaria","Anthozoa","Cnidaria"
"Anthosactis_ingolfi_Carlgren,_1921","Anthosactis_[Cnidaria]","Actinostolidae","Actiniaria","Anthozoa","Cnidaria"
"Anthosactis_janmayeni_Danielssen,_1890","Anthosactis_[Cnidaria]","Actinostolidae","Actiniaria","Anthozoa","Cnidaria"
"Anthosactis_nomados_White,_Wakefield_Pagels_&_Fautin,_1999","Anthosactis_[Cnidaria]","Actinostolidae","Actiniaria","Anthozoa","Cnidaria"
"Anthosactis_pearseae_Daly_&_Gusmo,_2007","Anthosactis_[Cnidaria]","Actinostolidae","Actiniaria","Anthozoa","Cnidaria"
"Anthosoma_crassum_(Abildgaard,_1794)","Anthosoma_[Arthropoda]","Dichelesthiidae","Siphonostomatoida","Maxillopoda","Arthropoda"
"Anthostella_badia_(Carlgren,_1900)","Anthostella_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthostella_stephensoni_Carlgren,_1938","Anthostella_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthotethya_fromontae_Sar_&_Sar,_2002","Anthotethya_[Porifera]","Tethyidae","Hadromerida","Demospongiae","Porifera"
"Anthothela_alba_Molander,_1929","Anthothela_[Cnidaria]","Anthothelidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthothela_argentea_Studer,_1894","Anthothela_[Cnidaria]","Anthothelidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthothela_grandiflora_(M._Sars,_1856)","Anthothela_[Cnidaria]","Anthothelidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthothela_nuttingi_Bayer,_1956","Anthothela_[Cnidaria]","Anthothelidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthothela_pacifica_(Kkenthal)","Anthothela_[Cnidaria]","Anthothelidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthothela_parviflora_Thomson,_1917","Anthothela_[Cnidaria]","Anthothelidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthothela_tropicalis_Bayer,_1961","Anthothela_[Cnidaria]","Anthothelidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthothoe_affinis_(Johnson,_1861)","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthothoe_albens_(Stuckey,_1909)","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthothoe_albocincta_(Hutton,_1879)","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthothoe_australiae_(Haddon_&_Duerden,_1896)","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthothoe_australiensis_Carlgren,_1950","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthothoe_chilensis_(Lesson,_1830)","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthothoe_neozelanica_(Carlgren,_1924)","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthothoe_olivacea_(Hemprich_&_Ehrenberg_in_Ehrenberg,_1834)","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthothoe_panamensis_Carlgren,_1951","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthothoe_similis_(Haddon_&_Duerden,_1896)","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthothoe_stimpsoni_(Verrill,_1870)","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthothoe_vagrans_(Stuckey,_1909)","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthothoe_vincentina_(Pax,_1922)","Anthothoe_[Cnidaria]","Sagartiidae","Actiniaria","Anthozoa","Cnidaria"
"Anthracaris_gracilis_Meek_&_Worthen,_1865","Anthracaris_[Arthropoda]","Pygocephalidae","Pygocephalomorpha","Malacostraca","Arthropoda"
"Anthracocaris_scotica_(Peach,_1882)","Anthracocaris_[Arthropoda]","Anthracocarididae","Tanaidacea","Malacostraca","Arthropoda"
"Anthrodillo_perkeo_Verhoeff,_1946","Anthrodillo_[Arthropoda]","Armadillidae","Isopoda","Malacostraca","Arthropoda"
"Anthropoma_cecilii_(Audouin,_1826)","Anthropoma_[Bryozoa]","Schizoporellidae","Cheilostomatida","Gymnolaemata","Bryozoa"
"Anthropoma_circinatum","Anthropoma_[Bryozoa]","Schizoporellidae","Cheilostomatida","Gymnolaemata","Bryozoa"
"Anthura_gracilis_(Montagu,_1808)","Anthura_[Arthropoda]","Anthuridae","Isopoda","Malacostraca","Arthropoda"
"Anthus_campestris_(Linnaeus,_1758)","Anthus_[Chordata]","Motacillidae","Passeriformes","Aves","Chordata"
"Anthus_cervinus_(Pallas,_1811)","Anthus_[Chordata]","Motacillidae","Passeriformes","Aves","Chordata"
"Anthus_melindae_Shelley,_1900","Anthus_[Chordata]","Motacillidae","Passeriformes","Aves","Chordata"
"Anthus_petrosus_(Montagu,_1798)","Anthus_[Chordata]","Motacillidae","Passeriformes","Aves","Chordata"
"Anthus_petrosus_littoralis_Brehm,_1823","Anthus_[Chordata]","Motacillidae","Passeriformes","Aves","Chordata"
"Anthus_petrosus_petrosus_(Montagu,_1798)","Anthus_[Chordata]","Motacillidae","Passeriformes","Aves","Chordata"
"Anthus_pratensis","Anthus_[Chordata]","Motacillidae","Passeriformes","Aves","Chordata"
"Antiboreodiosaccus_crassus_(Giesbrecht,_1902)","Antiboreodiosaccus_[Arthropoda]","Miraciidae","Harpacticoida","Maxillopoda","Arthropoda"
"Antiboreorhynchus_novzelae_Karling_&_Schockaert,_1977","Antiboreorhynchus_[Platyhelminthes]","Polycystididae","Rhabdocoela","Rhabditophora","Platyhelminthes"
"Antiboreorhynchus_torquatus_Karling,_1952","Antiboreorhynchus_[Platyhelminthes]","Polycystididae","Rhabdocoela","Rhabditophora","Platyhelminthes"
"Antichthomysis_notidana_Fenton,_1991","Antichthomysis_[Arthropoda]","Mysidae","Mysida","Malacostraca","Arthropoda"
"Anticlimax_athleenae_(Pilsbry_&_McGinty,_1946)","Anticlimax_[Mollusca]","Tornidae","Littorinimorpha","Gastropoda","Mollusca"
"Anticlimax_pilsbryi_(McGinty,_1945)","Anticlimax_[Mollusca]","Tornidae","Littorinimorpha","Gastropoda","Mollusca"
"Anticlimax_proboscidea_(Aguayo,_1949)","Anticlimax_[Mollusca]","Tornidae","Littorinimorpha","Gastropoda","Mollusca"
"Anticlinura_atlantica_Garcia,_2005","Anticlinura_[Mollusca]","Conidae","Neogastropoda","Gastropoda","Mollusca"
"Anticlinura_biconica_(Schepman,_1913)","Anticlinura_[Mollusca]","Conidae","Neogastropoda","Gastropoda","Mollusca"
"Anticlinura_monochorda_(Dall,_1908)","Anticlinura_[Mollusca]","Conidae","Neogastropoda","Gastropoda","Mollusca"
"Anticlinura_movilla_(Dall,_1908)","Anticlinura_[Mollusca]","Conidae","Neogastropoda","Gastropoda","Mollusca"
"Anticlinura_peruviana_(Dall,_1908)","Anticlinura_[Mollusca]","Conidae","Neogastropoda","Gastropoda","Mollusca"
"Anticlinura_serilla_(Dall,_1908)","Anticlinura_[Mollusca]","Conidae","Neogastropoda","Gastropoda","Mollusca"
"Anticoma_aberrans","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_acuminata_(Eberth,_1863)_Stekhoven,_1950","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_allgeni","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_antarctica","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_arctica_Steiner,_1916","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_asupplementa_Keppner,_1987","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_bastian","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_behringiana","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_brevicaudata_Kreis,_1963","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_brevisetosa_Platonova,_1967","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_campbelli","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_cobbi","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_columba","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_curta","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_curticauda","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_dahli","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_eberthi_Bastian,_1865","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_ecotronis","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_extensa","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_filicauda_Mawson_1956","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_filipjevi","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_graciliceps","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_grandis","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_insulae","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
"Anticoma_insulaealbae_Filipjev,_1927","Anticoma_[Nematoda]","Anticomidae","Enoplida","Adenophorea","Nematoda"
