Species,Genus,Family,Ordo,Class,Phylum
"Acanthobothrium_guptai_Shinde_&_Bhagwan,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_jonesi_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_larsoni_Reyda_&_Caira,_2006",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_lasti_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_laurenbrownae_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_lepidum_Reyda_&_Caira,_2006",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_lintoni_Goldstein,_Henson,_&_Schlicht,_1968",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_martini_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_mooreae_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_musculosum_(Baer,_1948)",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_ocallaghani_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_odonoghuei_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_paulum_Linton,_1890",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_pichelinae_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_ponticum_Borcea,_1934",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_quadripartitum_Williams,_1968",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_rajaebatis_(Rudolphi,_1810)",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_robertsoni_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_rohdei_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_stevensi_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_tetabuanense_Reyda_&_Caira,_2006",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_thomasae_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_tortum_(Linton,_1916)",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_tripartitum_Williams,_1969",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_walkeri_Campbell_&_Beveridge,_2002",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_wedli_Robinson,_1959",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobothrium_zschokkei_Baer,_1948",Acanthobothrium_[Platyhelminthes],Oncobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
"Acanthobrama_centisquama_Heckel,_1843",Acanthobrama_[Chordata],Cyprinidae,Cypriniformes,Actinopterygii,Chordata
"Acanthobrama_marmid_Heckel,_1843",Acanthobrama_[Chordata],Cyprinidae,Cypriniformes,Actinopterygii,Chordata
"Acanthobrama_telavivensis_Goren,_Fishelson_&_Trewavas,_1973",Acanthobrama_[Chordata],Cyprinidae,Cypriniformes,Actinopterygii,Chordata
"Acanthobrama_terraesanctae_Steinitz,_1952",Acanthobrama_[Chordata],Cyprinidae,Cypriniformes,Actinopterygii,Chordata
"Acanthobrama_tricolor_(Lortet,_1883)",Acanthobrama_[Chordata],Cyprinidae,Cypriniformes,Actinopterygii,Chordata
"Acanthocanthopsis_chilomycteri_(Thomson,_1889)",Acanthocanthopsis_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthocanthopsis_quadratus_Heegard,_1945",Acanthocanthopsis_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthocardia_aculeata_(Linnaeus,_1767)",Acanthocardia_[Mollusca],Cardiidae,Veneroida,Bivalvia,Mollusca
"Acanthocardia_deshayesii_(Payraudeau,_1826)",Acanthocardia_[Mollusca],Cardiidae,Veneroida,Bivalvia,Mollusca
"Acanthocardia_echinata_(Linnaeus,_1758)",Acanthocardia_[Mollusca],Cardiidae,Veneroida,Bivalvia,Mollusca
"Acanthocardia_echinata_echinata_(Linnaeus,_1758)",Acanthocardia_[Mollusca],Cardiidae,Veneroida,Bivalvia,Mollusca
"Acanthocardia_paucicostata_(G.B._Sowerby_II,_1834)",Acanthocardia_[Mollusca],Cardiidae,Veneroida,Bivalvia,Mollusca
"Acanthocardia_spinosa_(Lightfoot,_1786)",Acanthocardia_[Mollusca],Cardiidae,Veneroida,Bivalvia,Mollusca
"Acanthocardia_tuberculata_(Linnaeus,_1758)",Acanthocardia_[Mollusca],Cardiidae,Veneroida,Bivalvia,Mollusca
"Acanthocarpus_alexandri_Stimpson,_1871",Acanthocarpus_[Arthropoda],Calappidae,Decapoda,Malacostraca,Arthropoda
"Acanthocarpus_bispinosus_A._Milne-Edwards,_1880",Acanthocarpus_[Arthropoda],Calappidae,Decapoda,Malacostraca,Arthropoda
"Acanthocarpus_brevispinis_Monod,_1946",Acanthocarpus_[Arthropoda],Calappidae,Decapoda,Malacostraca,Arthropoda
"Acanthocarpus_delsolari_Garth,_1973",Acanthocarpus_[Arthropoda],Calappidae,Decapoda,Malacostraca,Arthropoda
"Acanthocarpus_meridionalis_Man-Garzon,_1980",Acanthocarpus_[Arthropoda],Calappidae,Decapoda,Malacostraca,Arthropoda
"Acanthocephaloides_claviformis_Araki_&_Machida,_1987",Acanthocephaloides_[Acanthocephala],Arhythmacanthidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephaloides_cyrusi_Bray,_Spencer-Jones_&_Lewis,_1988",Acanthocephaloides_[Acanthocephala],Arhythmacanthidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephaloides_distinctus_Golvan,_1969",Acanthocephaloides_[Acanthocephala],Arhythmacanthidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephaloides_geneticus_(Buron,_Renaud_&_Euzet,_1985)",Acanthocephaloides_[Acanthocephala],Arhythmacanthidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephaloides_ichiharai_Araki_&_Machida,_1987",Acanthocephaloides_[Acanthocephala],Arhythmacanthidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephaloides_incrassatus_(Molin,_1858)",Acanthocephaloides_[Acanthocephala],Arhythmacanthidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephaloides_propinquus_(Dujardin,_1845)",Acanthocephaloides_[Acanthocephala],Arhythmacanthidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephalus_anguillae_(Mller,_1780)",Acanthocephalus_[Acanthocephala],Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephalus_clavula_Dujardin,_1845",Acanthocephalus_[Acanthocephala],Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephalus_dirus_(Van_Cleave,_1924)",Acanthocephalus_[Acanthocephala],Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephalus_echigoensis_Fujita,_1920",Acanthocephalus_[Acanthocephala],Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephalus_elongatus_Van_Cleave,_1937",Acanthocephalus_[Acanthocephala],Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephalus_goaensis_Jain_&_Gupta,_1981",Acanthocephalus_[Acanthocephala],Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephalus_gracilacanthus_Meyer,_1932",Acanthocephalus_[Acanthocephala],Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephalus_japonicus_Fukui_&_Morisita,_1936",Acanthocephalus_[Acanthocephala],Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephalus_lizus_Li,_1984",Acanthocephalus_[Acanthocephala],Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocephalus_lucii_(Mller,_1777)",Acanthocephalus_[Acanthocephala],Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
"Acanthocepola_abbreviata_(Valenciennes,_1835)",Acanthocepola_[Chordata],Cepolidae,Perciformes,Actinopterygii,Chordata
"Acanthocepola_indica_(Day,_1888)",Acanthocepola_[Chordata],Cepolidae,Perciformes,Actinopterygii,Chordata
"Acanthocepola_krusensternii_(Temminck_&_Schlegel,_1845)",Acanthocepola_[Chordata],Cepolidae,Perciformes,Actinopterygii,Chordata
"Acanthocepola_limbata_(Valenciennes,_1835)",Acanthocepola_[Chordata],Cepolidae,Perciformes,Actinopterygii,Chordata
"Acanthochaenus_luetkenii_Gill,_1884",Acanthochaenus_[Chordata],Stephanoberycidae,Stephanoberyciformes,Actinopterygii,Chordata
"Acanthochaetetes_horiguchi_(Mori,_1976)",Acanthochaetetes_[Porifera],Acanthochaetetidae,Hadromerida,Demospongiae,Porifera
"Acanthochaetetes_japonica_(Mori,_1977)",Acanthochaetetes_[Porifera],Acanthochaetetidae,Hadromerida,Demospongiae,Porifera
"Acanthochaetetes_seunesi_Fischer,_1970",Acanthochaetetes_[Porifera],Acanthochaetetidae,Hadromerida,Demospongiae,Porifera
"Acanthochaetetes_wellsi_Hartman_&_Goreau,_1975",Acanthochaetetes_[Porifera],Acanthochaetetidae,Hadromerida,Demospongiae,Porifera
"Acanthocheilus_rotundatus_(Rudolphi,_1819)",Acanthocheilus_[Nematoda],Anisakidae,Ascaridida,Secernentea,Nematoda
"Acanthochitona_achates_(Gould,_1859)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_andersoni_Watters,_1981",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_angelica_Dall,_1919",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_approximans_(Hedley_&_Hull,_1912)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_armata_(Pease,_1872)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_arragonites_(Carpenter,_1857)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_astrigera_(Reeve,_1847)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_avicula_(Carpenter,_1857)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_balesae_Pilsbry_MS,_Abbott,_1954",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_bednalli_(Pilsbry,_1894)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_biformis_(Nierstrasz,_1905)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_bisulcata_(Pilsbry,_1893)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_bouvieri_(de_Rochebrune,_1881)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_brookesi_Ashby,_1926",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_brunoi_Righi,_1971",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_burghardtae_Clark,_2000",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_byungdoni_Hong,_Dell'Angelo_&_Van_Belle,_1990",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_circellata_(A._Adams_&_Reeve_MS,_Reeve,_1847)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_ciroi_Righi,_1971",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_complanata_Hull,_1924",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_coxi_(Pilsbry,_1894)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_crinita_(Pennant,_1777)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_crinita_crinita_(Pennant,_1777)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_crinita_oblonga_Leloup,_1981",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_defilippii_(Tapparone_Canefri,_1874)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_discrepans_(Brown,_1827)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_dissimilis_Is._&_Iw._Taki,_1931",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_exquisita_(Pilsbry,_1893)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_fascicularis_(Linnaeus,_1767)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_ferreirai_Lyons,_1988",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_garnoti_(de_Blainville,_1825)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_gatliffi_Ashby,_1919",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_granostriata_(Pilsbry,_1894)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_hemphilli_(Pilsbry,_1893)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
Acanthochitona_hirudiniformis,Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_hirudiniformis_hirudiniformis_(Sowerby_in_Broderip_&_Sowerby,_1832)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_hirudiniformis_peruviana_Leloup,_1941",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_imperatrix_Watters,_1981",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_intermedia_(Nierstrasz,_1905)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_joallesi_(de_Rochebrune,_1881)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_jucunda_(de_Rochebrune,_1882)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_jugotenuis_Kaas,_1979",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_kimberi_(Torr,_1912)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_leopoldi_(Leloup,_1933)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_limbata_Kaas,_1986",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_lineata_Lyons,_1988",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_macrocystialis_Ashby,_1924",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_mahensis_Winckworth,_1927",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_mastalleri_Leloup_MS,_Strack,_1989",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_minuta_Leloup,_1980",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_noumeaensis_Leloup,_1941",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_pelicanensis_Mackay,_1929",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_penetrans_Winckworth,_1933",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_penicillata_(Deshayes,_1863)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_pilsbryi_(Sykes,_1896)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_pygmaea_(Pilsbry,_1893)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_quincunx_Leloup,_1981",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_retrojecta_(Pilsbry,_1894)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_rhodea_(Pilsbry,_1893)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_roseojugum_Lyons,_1988",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_rubrolineata_(Lischke,_1873)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_saundersi_Gowlett_&_Zeidler,_1987",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_scutigera_(A._Adams_&_Reeve_MS,_Reeve,_1847)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_shaskyi_Ferreira,_1987",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_shirleyi_Ashby,_1922",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_sibogae_(Thiele,_1909)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_subrubicunda_Leloup,_1941",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_sueurii_(de_Blainville,_1825)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_terezae_Guerra_Jnior,_1983",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_thackwayi_Ashby,_1924",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_thileniusi_(Thiele,_1909)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_variegata_(Nierstrasz,_1906)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_venezuelana_Lyons,_1988",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_viridis_(Pease,_1872)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_woodwardi_Kaas_&_Van_Belle,_1988",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_worsfoldi_Lyons,_1988",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_zebra_Lyons,_1988",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochitona_zelandica_(Quoy_&_Gaimard,_1835)",Acanthochitona_[Mollusca],Acanthochitonidae,Chitonida,Polyplacophora,Mollusca
"Acanthochondria_bicornis_Shiino,_1955",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_brevicorpa_Y,_1935",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_clavata_(Bassett-Smith,_1896)",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_constricta_Shiino,_1955",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_cornuta_(Mller_O.F.,_1776)",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_cyclopsetta_Pearse,_1952",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_dilatata_Shiino,_1955",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_dojirii_Kabata,_1984",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_elongata_(Bassett-Smith,_1898)",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_epachthes_(Wilson_C.B.,_1908)",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_exilipes_Wilson_C.B.,_1932",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_fissicauda_Shiino,_1955",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_fraseri_Ho,_1972",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_galerita_(Rathbun,_1886)",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_glandiceps_Shiino,_1955",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_hippoglossi_Kabata,_1987",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_hoi_Kalman,_2003",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_incisa_Shiino,_1955",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_inimici_Yamaguti,_1939",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_kajika_Ho_&_Kim_I.H.,_1996",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_laemonemae_Capart,_1959",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_lepidionis_Barnard,_1955",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthochondria_limandae_(Kryer,_1863)",Acanthochondria_[Arthropoda],Chondracanthidae,Poecilostomatoida,Maxillopoda,Arthropoda
